student_id,name,branch,college_tier,cgpa,backlogs,coding_skills,internships,projects_count,placement_status,salary_package_lpa
STU00361,Ichigo,CE,Tier-3,6.67,0,4.6,0,1,0,
STU00362,Tatsumaki,Chemical,Tier-2,7.38,0,5.6,0,1,1,10.09
STU00363,Geto,IT,Tier-2,7.54,0,5.7,0,2,0,
STU00364,Tatsumaki,Chemical,Tier-2,6.74,0,6.8,0,3,1,8.96
STU00365,Zenitsu,CSE,Tier-2,6.03,0,4.0,1,3,0,
STU00366,Himmel,EE,Tier-3,6.6,1,5.7,1,0,0,
STU00367,Leorio,EE,Tier-3,7.09,0,3.9,1,5,0,
STU00368,Gintoki,ECE,Tier-3,5.79,2,6.7,1,3,0,
STU00369,Garou,CSE,Tier-2,7.36,0,4.2,0,3,0,
STU00370,Cha Haein,CE,Tier-3,8.65,0,3.4,0,3,1,8.89
STU00371,Takemichi,ECE,Tier-3,6.48,1,4.8,1,2,1,6.77
STU00372,Nishinoya,ME,Tier-1,9.11,1,7.4,1,3,1,15.73
STU00373,Ichigo,ECE,Tier-1,6.57,1,5.3,0,2,1,9.45
STU00374,Reigen,ECE,Tier-2,7.0,0,8.7,0,2,1,10.65
STU00375,Roy Mustang,Chemical,Tier-1,7.63,2,6.1,0,4,1,12.19
STU00376,Itachi,CSE,Tier-2,7.16,0,7.3,0,4,1,12.63
STU00377,Zenitsu,CE,Tier-2,5.67,2,8.2,1,5,0,
STU00378,Barou,CE,Tier-3,7.43,2,5.7,1,5,1,11.47
STU00379,Armin,ECE,Tier-2,7.27,0,6.6,1,3,0,
STU00380,Turbo Granny,IT,Tier-2,6.96,0,4.2,0,2,0,
STU00381,Light,CSE,Tier-3,7.26,0,5.7,0,1,0,
STU00382,Yuji,Chemical,Tier-2,7.6,3,5.2,0,4,0,
STU00383,Gintoki,Chemical,Tier-1,6.4,0,7.4,0,2,1,10.61
STU00384,Light,IT,Tier-1,7.68,1,7.5,0,3,1,14.22
STU00385,Zoro,CSE,Tier-3,6.65,0,7.8,0,3,0,
STU00386,Bulma,CSE,Tier-2,8.58,0,3.9,1,2,0,
STU00387,Dimple,CSE,Tier-3,8.14,1,6.1,0,2,1,8.8
STU00388,Ryuk,CE,Tier-3,6.3,1,5.8,2,1,0,
STU00389,Aizen,Chemical,Tier-3,8.31,1,4.9,0,1,1,9.45
STU00390,Isagi,IT,Tier-3,7.57,0,6.0,1,2,1,10.67
STU00391,Robin,CE,Tier-3,7.68,0,5.4,1,2,1,7.26
STU00392,Kenpachi,IT,Tier-3,7.04,0,5.4,0,5,1,9.53
STU00393,Mikasa,ECE,Tier-1,6.89,0,6.7,1,1,1,11.52
STU00394,Shinji,ME,Tier-2,6.96,2,5.1,2,3,0,
STU00395,Loid,CE,Tier-2,6.34,0,4.9,2,4,0,
STU00396,Gojo,Chemical,Tier-2,5.52,1,3.1,2,4,0,
STU00397,Himmel,CSE,Tier-2,6.63,1,6.1,0,1,0,
STU00398,Igris,IT,Tier-3,6.62,0,6.9,1,3,1,11.55
STU00399,Megumi Fushiguro,IT,Tier-2,6.22,1,5.0,1,5,0,
STU00400,Deku,ECE,Tier-3,7.72,1,4.7,1,0,0,
STU00401,Stark,Chemical,Tier-2,7.42,1,6.0,0,3,0,
STU00402,Giorno,CE,Tier-3,6.67,0,4.8,1,2,0,
STU00403,Garou,ECE,Tier-2,6.92,0,5.9,0,2,0,
STU00404,Bachira,Chemical,Tier-3,7.4,2,4.9,0,3,0,
STU00405,Sanji,EE,Tier-3,6.55,0,6.9,1,2,0,
STU00406,Toji,EE,Tier-2,4.9,1,4.9,1,1,1,5.76
STU00407,Ryuuen,EE,Tier-3,8.28,2,9.3,2,0,1,8.88
STU00408,Dimple,IT,Tier-3,7.1,2,5.7,3,3,0,
STU00409,Bulma,Chemical,Tier-3,7.44,2,3.7,1,2,0,
STU00410,Giorno,CSE,Tier-3,7.35,2,5.1,1,3,0,
STU00411,Bachira,IT,Tier-2,5.9,0,7.7,1,4,1,13.36
STU00412,Giorno,IT,Tier-3,6.58,0,7.9,0,4,1,11.91
STU00413,Aki,IT,Tier-3,7.19,3,6.1,0,1,0,
STU00414,Kakashi,CSE,Tier-3,7.02,0,3.8,1,3,1,9.23
STU00415,Armin,CSE,Tier-3,6.18,0,4.2,0,2,0,
STU00416,Nanami,ME,Tier-3,7.51,2,7.9,0,2,1,11.15
STU00417,Horikita,Chemical,Tier-2,7.71,0,5.5,0,2,1,10.36
STU00418,Ram,CSE,Tier-3,6.86,0,6.8,2,1,1,11.66
STU00419,Toji,ECE,Tier-2,8.1,0,6.6,1,3,1,11.07
STU00420,Subaru,EE,Tier-3,7.68,0,4.5,2,2,1,8.54
STU00421,Hori,Chemical,Tier-2,7.55,3,5.3,1,3,1,9.98
STU00422,Toji,ME,Tier-3,6.75,1,5.6,1,2,0,
STU00423,Sung Jinwoo,CE,Tier-2,7.05,0,5.2,0,2,0,
STU00424,L,ME,Tier-2,7.95,0,5.8,1,3,0,
STU00425,Giyu,ECE,Tier-1,5.9,0,6.3,1,2,0,
STU00426,Muichiro,IT,Tier-2,5.95,0,6.2,2,3,1,12.44
STU00427,Riza Hawkeye,Chemical,Tier-3,6.83,0,4.8,1,1,1,8.28
STU00428,Erwin,CE,Tier-2,7.18,1,5.3,1,3,1,8.28
STU00429,Riza Hawkeye,CSE,Tier-1,7.11,0,8.0,1,1,1,11.2
STU00430,Sanji,CE,Tier-2,7.67,0,5.8,1,0,1,9.0
STU00431,Shikamaru,CSE,Tier-2,7.42,1,5.9,0,2,0,
STU00432,Beru,CE,Tier-2,7.22,1,4.9,1,2,1,10.37
STU00433,Bakugo,CE,Tier-2,6.93,1,5.6,1,4,1,10.44
STU00434,Sung Jinwoo,CSE,Tier-3,7.94,0,5.1,0,5,1,11.66
STU00435,Eren,EE,Tier-3,8.28,0,4.2,0,3,1,9.33
STU00436,Kirito,CSE,Tier-3,6.93,0,7.6,0,2,0,
STU00437,Trunks,EE,Tier-1,7.55,0,6.3,1,2,1,12.0
STU00438,Yor,Chemical,Tier-2,6.97,0,9.6,0,4,1,10.94
STU00439,Askeladd,CSE,Tier-1,6.11,0,8.9,2,1,1,14.99
STU00440,Gojo,ECE,Tier-3,5.7,2,5.7,0,3,0,
STU00441,Chrollo,Chemical,Tier-1,8.26,1,5.6,0,4,0,
STU00442,Reiner,ECE,Tier-2,7.92,0,4.5,0,2,1,6.88
STU00443,Tsukishima,CSE,Tier-3,7.56,0,3.5,0,3,1,6.95
STU00444,Byakuya,EE,Tier-2,8.1,1,6.2,0,1,1,11.48
STU00445,Killua,EE,Tier-2,6.48,0,5.7,3,2,1,10.28
STU00446,Bokuto,ME,Tier-3,8.0,1,6.5,1,0,1,9.49
STU00447,Asuna,ECE,Tier-3,7.51,0,4.1,0,5,0,
STU00448,Aki,Chemical,Tier-2,6.81,2,10.0,0,1,1,8.69
STU00449,Ram,EE,Tier-2,5.13,0,7.8,1,3,1,7.36
STU00450,Erwin,ECE,Tier-2,5.91,1,4.3,2,2,0,
STU00451,Mikasa,Chemical,Tier-1,8.75,2,4.1,0,3,0,
STU00452,Aira Shiratori,Chemical,Tier-1,8.72,0,5.3,2,3,1,12.89
STU00453,Power,EE,Tier-2,5.92,0,5.7,3,1,1,10.15
STU00454,Ryuk,CSE,Tier-2,5.4,0,8.5,0,4,1,12.23
STU00455,Jiraiya,ME,Tier-1,8.37,0,6.2,0,3,1,13.24
STU00456,Ban,EE,Tier-3,7.13,1,5.6,0,0,0,
STU00457,Komugi,IT,Tier-3,6.55,0,3.8,0,5,0,
STU00458,L,ME,Tier-1,6.09,0,5.1,1,4,0,
STU00459,Aira Shiratori,CE,Tier-3,6.08,0,7.1,1,2,0,
STU00460,Emilia,CSE,Tier-3,8.37,1,5.1,1,3,1,10.02
STU00461,Isagi,CE,Tier-2,7.42,0,4.0,0,1,0,
STU00462,Nami,CSE,Tier-3,5.59,1,5.7,0,2,1,8.79
STU00463,Robin,CE,Tier-2,6.57,2,6.8,2,4,1,12.05
STU00464,Toji,ECE,Tier-3,8.62,0,6.5,2,3,1,10.79
STU00465,Chifuyu,CSE,Tier-1,7.47,1,7.8,1,3,1,14.93
STU00466,Horikita,Chemical,Tier-2,5.94,0,5.9,2,2,0,
STU00467,L,IT,Tier-3,6.62,1,7.8,0,2,1,9.25
STU00468,Mello,ME,Tier-3,7.1,1,4.8,0,4,1,6.58
STU00469,Rin,IT,Tier-2,8.05,0,5.5,0,2,0,
STU00470,Renji,Chemical,Tier-3,7.11,1,6.4,0,2,0,
STU00471,Aizen,CE,Tier-3,8.44,1,4.1,3,4,1,9.03
STU00472,Todoroki,CE,Tier-2,7.44,0,6.0,1,0,1,7.19
STU00473,Byakuya,EE,Tier-2,5.14,0,4.7,1,2,0,
STU00474,Thomas Andre,EE,Tier-2,7.68,2,6.5,1,2,0,
STU00475,Teruki,ME,Tier-3,7.04,0,6.6,2,1,1,8.32
STU00476,Edward,CE,Tier-2,6.74,0,2.9,1,2,0,
STU00477,Tatsumaki,CE,Tier-2,7.55,1,8.3,1,3,1,12.39
STU00478,Todoroki,CSE,Tier-1,6.98,0,5.0,0,1,1,12.19
STU00479,Eren,ME,Tier-1,7.38,0,5.8,0,5,1,10.67
STU00480,Goku,CSE,Tier-2,6.73,2,4.0,0,2,1,11.01
STU00481,Bond,ECE,Tier-2,6.69,0,5.1,1,1,0,
STU00482,Josuke,CE,Tier-1,8.2,1,7.1,0,1,1,11.35
STU00483,Zoro,IT,Tier-1,7.3,0,4.2,0,3,0,
STU00484,Natsu,CE,Tier-1,7.57,1,6.5,2,0,0,
STU00485,Horikita,EE,Tier-1,6.68,1,5.9,0,3,0,
STU00486,Soma,IT,Tier-2,8.16,0,6.9,2,3,1,13.41
STU00487,Cha Haein,ECE,Tier-3,7.39,1,2.9,0,1,1,4.91
STU00488,Renji,EE,Tier-1,6.9,0,8.1,0,1,1,12.5
STU00489,Light,CE,Tier-2,8.34,0,7.5,0,3,1,10.64
STU00490,Hisoka,ME,Tier-3,6.9,1,6.1,0,0,0,
STU00491,Deku,Chemical,Tier-3,7.36,0,8.0,0,2,0,
STU00492,Robin,Chemical,Tier-3,6.12,0,7.3,2,1,0,
STU00493,Killua,CE,Tier-3,6.64,1,7.4,2,2,0,
STU00494,Kenpachi,ME,Tier-2,7.9,2,7.4,0,1,1,10.04
STU00495,Seiko Ayase,ECE,Tier-1,7.15,1,4.4,1,2,1,9.59
STU00496,Kakashi,ECE,Tier-1,7.28,2,5.5,0,1,1,10.46
STU00497,Frieren,CSE,Tier-1,7.12,2,6.0,2,4,1,13.38
STU00498,Gon,ECE,Tier-3,7.16,0,4.9,1,0,0,
STU00499,Inosuke,Chemical,Tier-3,6.71,1,6.7,1,3,0,
STU00500,Inosuke,ECE,Tier-3,6.78,0,6.1,1,2,0,
STU00501,Denji,CSE,Tier-3,6.94,0,6.3,0,0,0,
STU00502,Soma,ME,Tier-3,6.94,0,4.0,1,4,1,9.4
STU00503,Robin,Chemical,Tier-2,7.62,1,3.8,2,2,0,
STU00504,Yuji,Chemical,Tier-3,7.59,0,6.3,1,1,1,7.46
STU00505,Miyamura,IT,Tier-2,8.39,0,5.5,0,3,0,
STU00506,Minato,EE,Tier-1,7.82,0,4.6,0,3,1,9.86
STU00507,Zoro,EE,Tier-2,6.4,0,5.4,1,3,0,
STU00508,Kirito,IT,Tier-3,6.6,0,5.9,0,3,1,7.93
STU00509,Nezuko,IT,Tier-3,8.04,0,6.3,1,4,1,12.68
STU00510,Tsukishima,IT,Tier-2,7.79,0,6.4,0,4,0,
STU00511,Emilia,Chemical,Tier-3,8.14,0,5.2,0,2,0,
STU00512,Reigen,CE,Tier-2,7.2,1,5.2,0,1,1,9.73
STU00513,Brook,CE,Tier-3,6.97,1,4.2,1,5,0,
STU00514,Deku,CE,Tier-2,7.51,0,4.8,3,3,0,
STU00515,Law,Chemical,Tier-2,5.96,1,5.3,1,3,1,10.03
STU00516,Lelouch,CSE,Tier-2,7.02,0,4.2,1,4,1,12.23
STU00517,Bulma,Chemical,Tier-3,8.96,0,3.1,2,2,1,10.37
STU00518,Ban,CSE,Tier-3,6.9,1,3.8,2,2,0,
STU00519,Mikasa,EE,Tier-2,7.19,1,7.0,1,1,1,9.99
STU00520,Misa,ME,Tier-2,7.02,0,6.3,2,2,1,10.65
STU00521,Sasuke,ECE,Tier-1,8.55,0,6.5,0,2,1,14.22
STU00522,Kagura,IT,Tier-3,6.13,0,5.3,0,2,0,
STU00523,Ayanokoji,IT,Tier-2,7.81,0,4.7,2,3,1,11.2
STU00524,Aizen,CE,Tier-3,6.84,0,8.3,0,1,1,9.36
STU00525,Inosuke,ECE,Tier-1,6.62,3,7.3,2,2,0,
STU00526,Vegeta,ECE,Tier-1,5.69,0,7.6,0,4,1,12.36
STU00527,Goku,Chemical,Tier-3,8.74,0,3.1,1,3,0,
STU00528,Thorfinn,IT,Tier-3,7.85,1,8.2,1,5,1,12.37
STU00529,Momo Ayase,Chemical,Tier-2,6.01,2,6.2,1,5,1,10.51
STU00530,Isagi,Chemical,Tier-2,6.07,1,5.4,0,2,1,7.37
STU00531,Mikey,ME,Tier-2,6.62,0,6.7,1,4,1,9.8
STU00532,Yuta,IT,Tier-1,7.65,2,7.4,2,1,1,15.73
STU00533,Josuke,IT,Tier-1,7.08,0,7.0,2,2,1,14.38
STU00534,Denji,IT,Tier-3,6.38,1,7.0,0,1,0,
STU00535,Toji,ME,Tier-2,7.13,0,5.6,0,1,1,8.79
STU00536,Nami,IT,Tier-2,8.34,0,4.3,0,5,0,
STU00537,Emilia,EE,Tier-2,7.74,0,5.5,0,3,1,11.93
STU00538,Ryuuen,CSE,Tier-2,5.57,3,8.4,2,3,0,
STU00539,Sasuke,EE,Tier-2,6.25,0,4.8,1,3,1,8.3
STU00540,Pochita,CSE,Tier-3,7.08,1,6.7,2,3,0,
STU00541,Gaara,ME,Tier-2,7.32,1,3.4,0,0,0,
STU00542,Law,CSE,Tier-3,8.38,0,5.5,1,2,1,11.6
STU00543,Naruto,IT,Tier-2,7.19,0,7.4,0,4,1,12.41
STU00544,Lelouch,IT,Tier-2,7.69,2,4.3,1,3,0,
STU00545,Aizen,CE,Tier-1,5.23,0,4.6,0,2,0,
STU00546,Megumi Fushiguro,CSE,Tier-3,6.84,0,6.6,2,2,1,10.35
STU00547,Giorno,EE,Tier-2,7.83,2,5.7,1,2,0,
STU00548,Reigen,ME,Tier-3,8.9,0,6.3,1,2,1,10.17
STU00549,Minato,EE,Tier-1,5.99,0,7.2,3,2,1,12.09
STU00550,Reiner,ME,Tier-3,7.05,0,3.9,1,4,0,
STU00551,Near,CE,Tier-1,5.61,1,4.2,0,3,0,
STU00552,Anya,ECE,Tier-2,7.02,2,7.7,0,1,1,9.53
STU00553,Hisoka,CE,Tier-3,8.14,0,4.7,1,4,1,8.52
STU00554,Zoro,ECE,Tier-1,8.03,0,7.3,1,3,1,13.73
STU00555,Kageyama,Chemical,Tier-2,7.16,0,5.8,1,4,1,10.83
STU00556,Minato,EE,Tier-3,6.97,0,9.1,1,3,1,11.85
STU00557,Lelouch,CE,Tier-3,9.54,0,5.7,2,1,1,11.81
STU00558,Hori,Chemical,Tier-3,7.0,0,7.8,3,1,0,
STU00559,Saber,CE,Tier-1,6.7,3,5.2,0,1,0,
STU00560,Levi,CE,Tier-1,6.69,2,5.8,2,0,0,
STU00561,Hange,EE,Tier-2,5.88,1,6.3,2,3,0,
STU00562,Jotaro,CSE,Tier-2,7.59,0,7.5,0,2,1,10.8
STU00563,Beatrice,EE,Tier-2,7.78,2,6.3,0,2,0,
STU00564,Nobara,IT,Tier-2,7.75,0,9.1,1,2,0,
STU00565,Vegeta,Chemical,Tier-2,7.9,0,8.2,0,2,0,
STU00566,Gon,IT,Tier-2,6.66,1,7.4,0,2,1,12.86
STU00567,Riza Hawkeye,IT,Tier-1,7.05,0,7.6,1,1,0,
STU00568,Riza Hawkeye,IT,Tier-2,8.24,1,6.1,1,5,0,
STU00569,Chrollo,ME,Tier-2,6.78,0,5.6,1,1,1,7.42
STU00570,Rem,EE,Tier-2,6.69,1,6.9,0,3,1,9.94
STU00571,Gintoki,Chemical,Tier-3,8.09,1,8.1,0,1,1,7.44
STU00572,Subaru,ECE,Tier-2,6.48,0,5.8,1,2,1,6.63
STU00573,Thorkell,IT,Tier-2,6.17,0,6.5,1,4,1,11.57
STU00574,Dimple,CSE,Tier-3,6.25,0,5.5,2,3,1,10.13
STU00575,Cha Haein,CSE,Tier-2,9.63,0,5.5,1,2,0,
STU00576,Kagura,ECE,Tier-2,8.1,1,5.9,1,2,0,
STU00577,Okarun,Chemical,Tier-3,7.76,0,7.5,0,3,1,9.91
STU00578,Power,EE,Tier-3,6.35,0,4.3,1,3,1,7.98
STU00579,Saitama,Chemical,Tier-3,7.65,0,7.6,0,3,0,
STU00580,Giorno,CSE,Tier-3,8.72,0,6.6,0,3,1,13.81
STU00581,Hori,CSE,Tier-3,7.52,0,6.3,0,2,0,
STU00582,Erwin,CE,Tier-2,6.2,0,7.7,1,3,1,10.06
STU00583,Ichigo,CSE,Tier-2,7.68,2,7.3,0,3,0,
STU00584,Sengoku,CSE,Tier-1,7.06,1,7.4,2,3,0,
STU00585,Hori,ECE,Tier-2,7.32,1,7.1,0,3,1,11.01
STU00586,Asuka,Chemical,Tier-3,6.33,1,5.9,0,2,0,
STU00587,Shinobu,ME,Tier-1,6.51,0,7.6,3,1,1,10.61
STU00588,Reiner,CSE,Tier-3,6.77,0,6.0,1,0,1,8.98
STU00589,Meruem,CE,Tier-2,6.5,0,5.5,1,2,1,11.06
STU00590,Dimple,CE,Tier-2,7.15,0,5.5,1,5,1,10.5
STU00591,Takemichi,CE,Tier-3,6.58,2,2.8,1,3,0,
STU00592,Kenpachi,Chemical,Tier-2,8.67,1,6.2,0,2,0,
STU00593,Sasuke,IT,Tier-2,7.64,1,5.7,1,2,0,
STU00594,Minato,Chemical,Tier-2,7.88,0,5.5,1,3,0,
STU00595,Mitsuri,ECE,Tier-1,7.07,0,7.1,0,0,1,9.6
STU00596,Kurapika,CE,Tier-1,5.4,0,7.3,2,3,0,
STU00597,Zenitsu,ME,Tier-3,7.96,0,2.9,1,4,0,
STU00598,Aizen,CE,Tier-3,7.1,0,3.1,0,2,0,
STU00599,Loid,ME,Tier-3,7.57,1,6.2,0,1,0,
STU00600,Saitama,ME,Tier-3,7.14,0,3.4,1,2,1,5.86
STU00601,Lelouch,ME,Tier-3,5.2,0,6.0,1,2,0,
STU00602,Dimple,CE,Tier-1,6.81,2,6.1,0,2,1,9.29
STU00603,Ichigo,CE,Tier-3,6.46,2,5.9,1,4,1,7.7
STU00604,Miyamura,CSE,Tier-3,7.39,1,4.9,1,4,1,9.85
STU00605,Kushida,CE,Tier-2,7.61,1,8.3,0,1,1,9.04
STU00606,Zoro,EE,Tier-2,9.14,2,2.1,1,2,1,11.05
STU00607,Mob,ECE,Tier-3,7.62,2,8.2,0,3,0,
STU00608,Aki,EE,Tier-3,6.7,0,6.2,2,3,1,7.79
STU00609,Byakuya,Chemical,Tier-3,6.82,0,3.1,3,3,1,10.53
STU00610,Sukuna,Chemical,Tier-2,7.66,1,3.8,1,3,1,10.56
STU00611,Beru,CE,Tier-3,7.96,0,6.1,0,2,1,8.06
STU00612,Seiko Ayase,EE,Tier-2,6.08,1,8.2,0,2,1,8.31
STU00613,Brook,CE,Tier-3,6.98,2,6.4,0,0,1,7.59
STU00614,Near,ECE,Tier-3,7.06,0,5.9,0,4,1,9.26
STU00615,Mello,ME,Tier-3,5.75,0,6.4,2,2,0,
STU00616,Hawks,ME,Tier-3,7.85,0,4.1,0,2,0,
STU00617,Beatrice,IT,Tier-2,7.4,0,5.3,0,2,1,11.65
STU00618,Trunks,IT,Tier-3,7.02,0,5.4,1,2,1,8.99
STU00619,Sakura,CSE,Tier-3,7.42,0,6.2,3,1,1,12.1
STU00620,Law,CSE,Tier-2,7.79,0,7.2,0,5,1,14.21
STU00621,Todoroki,EE,Tier-1,8.94,3,5.1,1,4,0,
STU00622,Geto,EE,Tier-3,7.79,0,5.9,0,3,0,
STU00623,Horikita,IT,Tier-2,6.17,2,6.4,1,3,0,
STU00624,Fern,ECE,Tier-2,9.74,1,3.4,2,3,1,11.93
STU00625,Meliodas,ME,Tier-3,6.19,3,7.7,0,1,1,7.47
STU00626,Denji,IT,Tier-1,7.55,1,7.1,1,3,1,14.0
STU00627,Renji,ECE,Tier-2,7.01,1,5.1,0,4,1,9.06
STU00628,Emilia,ECE,Tier-3,7.09,0,7.3,1,1,1,10.9
STU00629,Bokuto,EE,Tier-1,7.54,0,6.3,1,2,1,10.84
STU00630,Ayanokoji,ECE,Tier-3,7.61,0,5.9,0,4,0,
STU00631,Maki,CE,Tier-2,8.44,0,6.3,1,3,1,11.25
STU00632,Maki,ECE,Tier-3,6.61,0,8.5,2,1,0,
STU00633,Naruto,EE,Tier-2,7.56,0,6.2,1,5,1,12.73
STU00634,Mikasa,ECE,Tier-3,7.75,1,8.8,1,2,0,
STU00635,Askeladd,IT,Tier-3,9.32,0,6.1,1,1,1,9.96
STU00636,Makima,ME,Tier-3,7.65,1,4.6,1,3,1,8.2
STU00637,Light,IT,Tier-2,6.16,0,5.3,1,2,1,9.48
STU00638,Shikamaru,ECE,Tier-2,8.44,1,6.9,2,3,1,11.69
STU00639,Kurapika,CE,Tier-1,6.8,0,7.2,1,3,1,13.13
STU00640,Hinata,Chemical,Tier-2,6.43,1,7.6,0,2,1,10.33
STU00641,Todoroki,ME,Tier-2,8.39,0,4.4,0,2,0,
STU00642,Fern,Chemical,Tier-3,7.32,0,7.4,0,3,1,9.35
STU00643,Reigen,CE,Tier-1,7.02,1,10.0,0,3,0,
STU00644,Baji,EE,Tier-2,8.72,0,4.6,0,2,1,9.29
STU00645,Thomas Andre,CE,Tier-2,6.74,1,7.8,0,2,1,8.08
STU00646,All Might,ECE,Tier-3,6.73,0,5.3,0,1,0,
STU00647,Erza,EE,Tier-3,7.65,1,5.1,1,2,1,6.86
STU00648,Saitama,EE,Tier-2,5.17,2,8.3,0,0,1,7.71
STU00649,Roy Mustang,Chemical,Tier-2,7.35,2,8.3,2,1,1,11.68
STU00650,Power,CE,Tier-2,7.27,1,7.6,0,2,0,
STU00651,Jiraiya,EE,Tier-3,6.43,0,7.3,1,3,1,9.97
STU00652,Teruki,ME,Tier-3,7.18,0,4.7,1,1,1,7.7
STU00653,Todoroki,IT,Tier-2,7.43,0,7.1,1,0,1,10.45
STU00654,Seiko Ayase,CE,Tier-2,7.16,1,4.6,0,0,0,
STU00655,Garou,EE,Tier-3,7.93,0,5.2,1,4,1,10.44
STU00656,Ichigo,EE,Tier-3,7.44,0,6.2,2,2,0,
STU00657,Nobara,CE,Tier-1,7.05,1,6.2,0,2,0,
STU00658,Rem,ME,Tier-2,7.83,1,5.2,2,0,0,
STU00659,Eren,CSE,Tier-2,7.44,0,5.0,2,2,1,11.57
STU00660,Draken,ECE,Tier-3,9.9,1,5.3,2,1,1,9.95
STU00661,Armin,IT,Tier-1,8.12,0,5.5,1,3,1,13.6
STU00662,Aira Shiratori,CE,Tier-3,6.72,0,5.5,2,2,0,
STU00663,Thorkell,CSE,Tier-3,5.65,1,9.5,2,3,0,
STU00664,Subaru,IT,Tier-3,6.59,2,3.7,2,3,0,
STU00665,Aira Shiratori,ME,Tier-3,5.36,3,4.5,1,2,0,
STU00666,Eren,ME,Tier-2,7.8,0,4.8,1,0,1,9.33
STU00667,L,EE,Tier-3,6.94,1,6.6,0,2,1,7.73
STU00668,Alphonse,Chemical,Tier-3,6.51,0,9.2,0,3,1,7.8
STU00669,Urahara,Chemical,Tier-3,7.74,1,6.0,2,1,1,8.54
STU00670,Genos,CSE,Tier-2,6.87,0,6.1,2,3,1,12.26
STU00671,Baji,Chemical,Tier-1,7.55,1,5.7,0,0,0,
STU00672,Mikasa,ME,Tier-3,6.96,1,6.6,0,2,0,
STU00673,Stark,ME,Tier-1,7.27,1,4.5,0,2,0,
STU00674,Baji,CSE,Tier-3,8.36,1,5.3,1,4,1,11.7
STU00675,Gintoki,ME,Tier-2,8.02,0,5.4,1,3,1,11.19
STU00676,Bulma,CE,Tier-2,8.49,1,7.2,0,3,0,
STU00677,Stark,ME,Tier-3,7.51,1,5.2,0,3,1,10.37
STU00678,Meliodas,CSE,Tier-3,5.57,0,6.3,0,4,0,
STU00679,Suzaku,EE,Tier-3,6.58,0,5.9,1,2,1,8.21
STU00680,Lelouch,Chemical,Tier-2,5.75,0,5.0,2,2,0,
STU00681,Hawks,CE,Tier-2,8.03,2,7.2,1,1,0,
STU00682,Beatrice,CSE,Tier-1,7.21,2,4.3,2,3,1,12.79
STU00683,Goku,Chemical,Tier-3,8.33,2,7.8,0,4,0,
STU00684,Shinji,Chemical,Tier-2,8.13,1,7.6,0,4,1,10.09
STU00685,Mikey,IT,Tier-2,7.09,2,8.7,1,2,0,
STU00686,Meruem,CE,Tier-2,8.77,2,5.3,0,2,1,10.09
STU00687,Kurapika,ECE,Tier-3,8.06,1,6.8,2,4,1,10.94
STU00688,Rin,ME,Tier-3,7.27,0,4.8,1,2,0,
STU00689,Shinobu,EE,Tier-2,7.59,1,6.6,1,4,1,11.35
STU00690,Reigen,CE,Tier-3,8.47,0,5.9,0,0,1,9.46
STU00691,Josuke,Chemical,Tier-2,7.6,1,5.4,0,1,1,9.48
STU00692,Aki,CE,Tier-2,6.6,2,4.9,0,1,1,5.8
STU00693,Josuke,Chemical,Tier-2,6.14,0,8.2,1,1,0,
STU00694,Aki,Chemical,Tier-3,6.96,0,5.8,2,5,1,10.13
STU00695,Mello,CSE,Tier-2,6.59,2,7.3,0,2,1,8.21
STU00696,Yuta,IT,Tier-2,7.38,0,6.9,0,2,0,
STU00697,Yor,CE,Tier-3,6.74,0,3.9,1,3,1,8.1
STU00698,Yuji,ME,Tier-3,6.85,0,5.3,1,3,1,7.83
STU00699,Tsukishima,CSE,Tier-3,8.29,0,5.4,0,5,1,10.29
STU00700,Thorfinn,CSE,Tier-3,8.69,1,7.7,2,2,1,11.59
STU00701,Joseph,EE,Tier-3,6.5,0,5.6,0,2,0,
STU00702,Meruem,ME,Tier-1,6.88,1,8.5,0,4,1,11.79
STU00703,Askeladd,IT,Tier-3,6.99,1,6.8,1,5,1,13.73
STU00704,King,IT,Tier-2,7.48,0,5.8,1,2,1,10.68
STU00705,Meruem,CSE,Tier-1,7.51,0,4.8,1,5,1,13.85
STU00706,Kakashi,EE,Tier-3,6.74,1,8.4,0,3,0,
STU00707,Rin,CSE,Tier-1,7.66,1,6.2,3,3,0,
STU00708,Levi,ME,Tier-1,6.78,1,5.7,3,4,0,
STU00709,Kenpachi,EE,Tier-2,6.86,0,8.8,0,2,1,10.0
STU00710,Robin,EE,Tier-3,6.38,0,8.2,1,2,0,
STU00711,Giyu,ME,Tier-3,8.13,2,5.6,0,2,1,7.81
STU00712,Nagi,EE,Tier-1,8.02,0,4.4,1,2,1,12.61
STU00713,Oikawa,CE,Tier-2,7.51,0,4.8,0,1,0,
STU00714,Thomas Andre,CE,Tier-3,7.8,0,6.0,2,2,0,
STU00715,Ishikawa,Chemical,Tier-3,8.2,1,5.6,0,3,0,
STU00716,Frieza,CE,Tier-2,7.88,0,6.2,2,2,0,
STU00717,Ishikawa,EE,Tier-2,7.86,1,2.7,0,2,0,
STU00718,Beru,EE,Tier-3,6.81,0,4.6,2,2,0,
STU00719,Aira Shiratori,IT,Tier-1,5.85,0,4.7,2,2,1,11.64
STU00720,Denji,ME,Tier-3,6.49,0,6.7,1,2,0,
STU00721,L,CSE,Tier-2,9.18,0,6.6,1,0,1,11.96
STU00722,Nagi,Chemical,Tier-3,6.99,2,7.0,0,1,0,
